Start (s),End (s),Scientific name,Common name,Confidence,File
33.0,36.0,Pycnonotus luteolus,White-browed Bulbul,0.7703,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
36.0,39.0,Pycnonotus luteolus,White-browed Bulbul,0.9057,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
105.0,108.0,Iduna rama,Sykes's Warbler,0.7387,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
147.0,150.0,Pycnonotus luteolus,White-browed Bulbul,0.8197,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
150.0,153.0,Pycnonotus luteolus,White-browed Bulbul,0.8912,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
204.0,207.0,Pellorneum ruficeps,Puff-throated Babbler,0.8807,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
207.0,210.0,Pellorneum ruficeps,Puff-throated Babbler,0.9934,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
210.0,213.0,Pellorneum ruficeps,Puff-throated Babbler,0.9848,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
216.0,219.0,Orthotomus sutorius,Common Tailorbird,0.9820,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
219.0,222.0,Orthotomus sutorius,Common Tailorbird,0.7860,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
240.0,243.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9320,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
288.0,291.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8008,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_070000.wav
