Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pellorneum ruficeps,Puff-throated Babbler,0.9832,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
9.0,12.0,Pellorneum ruficeps,Puff-throated Babbler,0.9883,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
15.0,18.0,Pellorneum ruficeps,Puff-throated Babbler,0.8386,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
18.0,21.0,Pellorneum ruficeps,Puff-throated Babbler,0.7533,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
30.0,33.0,Pellorneum ruficeps,Puff-throated Babbler,0.8811,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
39.0,42.0,Pellorneum ruficeps,Puff-throated Babbler,0.9816,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
60.0,63.0,Orthotomus sutorius,Common Tailorbird,0.9599,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
69.0,72.0,Orthotomus sutorius,Common Tailorbird,0.7831,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
72.0,75.0,Orthotomus sutorius,Common Tailorbird,0.8780,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
96.0,99.0,Pycnonotus luteolus,White-browed Bulbul,0.7073,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
135.0,138.0,Curruca curruca,Lesser Whitethroat,0.8847,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
138.0,141.0,Curruca curruca,Lesser Whitethroat,0.7389,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
141.0,144.0,Curruca curruca,Lesser Whitethroat,0.8560,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
144.0,147.0,Pellorneum ruficeps,Puff-throated Babbler,0.9005,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
147.0,150.0,Curruca curruca,Lesser Whitethroat,0.9078,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
150.0,153.0,Pellorneum ruficeps,Puff-throated Babbler,0.9633,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
159.0,162.0,Pellorneum ruficeps,Puff-throated Babbler,0.9092,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
165.0,168.0,Pellorneum ruficeps,Puff-throated Babbler,0.9714,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
168.0,171.0,Pellorneum ruficeps,Puff-throated Babbler,0.9487,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
174.0,177.0,Pellorneum ruficeps,Puff-throated Babbler,0.9592,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
177.0,180.0,Pellorneum ruficeps,Puff-throated Babbler,0.8673,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
180.0,183.0,Pellorneum ruficeps,Puff-throated Babbler,0.8175,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
183.0,186.0,Pellorneum ruficeps,Puff-throated Babbler,0.9347,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
186.0,189.0,Pellorneum ruficeps,Puff-throated Babbler,0.9094,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
192.0,195.0,Pellorneum ruficeps,Puff-throated Babbler,0.9299,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
195.0,198.0,Pellorneum ruficeps,Puff-throated Babbler,0.8497,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
201.0,204.0,Pellorneum ruficeps,Puff-throated Babbler,0.8712,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
204.0,207.0,Pellorneum ruficeps,Puff-throated Babbler,0.7984,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
207.0,210.0,Pellorneum ruficeps,Puff-throated Babbler,0.8341,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
210.0,213.0,Pellorneum ruficeps,Puff-throated Babbler,0.9783,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
213.0,216.0,Pellorneum ruficeps,Puff-throated Babbler,0.8760,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
216.0,219.0,Pellorneum ruficeps,Puff-throated Babbler,0.7363,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
222.0,225.0,Pellorneum ruficeps,Puff-throated Babbler,0.8967,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
228.0,231.0,Pellorneum ruficeps,Puff-throated Babbler,0.9603,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
231.0,234.0,Pellorneum ruficeps,Puff-throated Babbler,0.9812,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_084500.wav
