Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.8705,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
6.0,9.0,Zosterops palpebrosus,Indian White-eye,0.7310,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
9.0,12.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7750,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
12.0,15.0,Zosterops palpebrosus,Indian White-eye,0.7228,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
15.0,18.0,Gallus sonneratii,Gray Junglefowl,0.7216,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
27.0,30.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9411,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
57.0,60.0,Argya affinis,Yellow-billed Babbler,0.8658,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
60.0,63.0,Argya affinis,Yellow-billed Babbler,0.9616,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
69.0,72.0,Argya affinis,Yellow-billed Babbler,0.8013,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
72.0,75.0,Argya affinis,Yellow-billed Babbler,0.9653,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
75.0,78.0,Argya affinis,Yellow-billed Babbler,0.7728,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
84.0,87.0,Pycnonotus luteolus,White-browed Bulbul,0.7010,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
162.0,165.0,Gallus sonneratii,Gray Junglefowl,0.8245,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
174.0,177.0,Gallus sonneratii,Gray Junglefowl,0.9892,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
192.0,195.0,Pycnonotus luteolus,White-browed Bulbul,0.9809,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
201.0,204.0,Gallus sonneratii,Gray Junglefowl,0.9557,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
210.0,213.0,Pycnonotus luteolus,White-browed Bulbul,0.7902,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
219.0,222.0,Gallus sonneratii,Gray Junglefowl,0.9318,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
294.0,297.0,Gallus sonneratii,Gray Junglefowl,0.9601,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260215_064500.wav
