Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pericrocotus cinnamomeus,Small Minivet,0.8070,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
60.0,63.0,Pycnonotus luteolus,White-browed Bulbul,0.9871,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
69.0,72.0,Phylloscopus trochiloides,Greenish Warbler,0.8036,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
96.0,99.0,Aegithina tiphia,Common Iora,0.8295,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
108.0,111.0,Aegithina tiphia,Common Iora,0.7811,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
114.0,117.0,Aegithina tiphia,Common Iora,0.8159,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
120.0,123.0,Aegithina tiphia,Common Iora,0.8819,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
123.0,126.0,Cinnyris asiaticus,Purple Sunbird,0.7789,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
126.0,129.0,Aegithina tiphia,Common Iora,0.9438,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
129.0,132.0,Cinnyris asiaticus,Purple Sunbird,0.9423,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
282.0,285.0,Phylloscopus trochiloides,Greenish Warbler,0.7884,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_081500.wav
