Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.9997,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.7031,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
12.0,15.0,Streptopelia chinensis,Spotted Dove,0.7417,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
15.0,18.0,Streptopelia chinensis,Spotted Dove,0.9452,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
21.0,24.0,Streptopelia chinensis,Spotted Dove,0.8947,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
27.0,30.0,Streptopelia chinensis,Spotted Dove,0.9210,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
27.0,30.0,Gallus sonneratii,Gray Junglefowl,0.7288,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
30.0,33.0,Streptopelia chinensis,Spotted Dove,0.9285,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
33.0,36.0,Streptopelia chinensis,Spotted Dove,0.9075,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
36.0,39.0,Gallus sonneratii,Gray Junglefowl,0.8760,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
39.0,42.0,Streptopelia chinensis,Spotted Dove,0.7454,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9993,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
48.0,51.0,Streptopelia chinensis,Spotted Dove,0.8993,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
60.0,63.0,Gallus sonneratii,Gray Junglefowl,0.9965,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
63.0,66.0,Streptopelia chinensis,Spotted Dove,0.7868,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
69.0,72.0,Streptopelia chinensis,Spotted Dove,0.8474,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
75.0,78.0,Streptopelia chinensis,Spotted Dove,0.8633,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.9779,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
87.0,90.0,Streptopelia chinensis,Spotted Dove,0.7477,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
93.0,96.0,Streptopelia chinensis,Spotted Dove,0.7984,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
96.0,99.0,Streptopelia chinensis,Spotted Dove,0.7907,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_073000.wav
