Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Pellorneum ruficeps,Puff-throated Babbler,0.9905,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
69.0,72.0,Gallus sonneratii,Gray Junglefowl,0.9566,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.9960,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.8342,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
156.0,159.0,Pellorneum ruficeps,Puff-throated Babbler,0.9349,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
159.0,162.0,Pellorneum ruficeps,Puff-throated Babbler,0.8680,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
162.0,165.0,Pellorneum ruficeps,Puff-throated Babbler,0.8897,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
171.0,174.0,Pellorneum ruficeps,Puff-throated Babbler,0.9040,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
177.0,180.0,Gallus sonneratii,Gray Junglefowl,0.8923,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
177.0,180.0,Pellorneum ruficeps,Puff-throated Babbler,0.8079,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
192.0,195.0,Cinnyris asiaticus,Purple Sunbird,0.7875,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
195.0,198.0,Cinnyris asiaticus,Purple Sunbird,0.8614,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
198.0,201.0,Cinnyris asiaticus,Purple Sunbird,0.8127,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
201.0,204.0,Cinnyris asiaticus,Purple Sunbird,0.8200,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
258.0,261.0,Pellorneum ruficeps,Puff-throated Babbler,0.9654,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
264.0,267.0,Pellorneum ruficeps,Puff-throated Babbler,0.7618,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
270.0,273.0,Pellorneum ruficeps,Puff-throated Babbler,0.8257,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
270.0,273.0,Gallus sonneratii,Gray Junglefowl,0.7384,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
273.0,276.0,Pellorneum ruficeps,Puff-throated Babbler,0.8783,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
276.0,279.0,Pellorneum ruficeps,Puff-throated Babbler,0.9497,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
279.0,282.0,Pellorneum ruficeps,Puff-throated Babbler,0.9318,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
285.0,288.0,Pellorneum ruficeps,Puff-throated Babbler,0.9841,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
288.0,291.0,Pellorneum ruficeps,Puff-throated Babbler,0.9375,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
291.0,294.0,Pellorneum ruficeps,Puff-throated Babbler,0.8670,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
294.0,297.0,Pellorneum ruficeps,Puff-throated Babbler,0.9821,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
297.0,300.0,Pellorneum ruficeps,Puff-throated Babbler,0.9618,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_084500.wav
