Start (s),End (s),Scientific name,Common name,Confidence,File
66.0,69.0,Pycnonotus luteolus,White-browed Bulbul,0.9816,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
96.0,99.0,Pycnonotus luteolus,White-browed Bulbul,0.7069,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
99.0,102.0,Pycnonotus luteolus,White-browed Bulbul,0.9024,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
111.0,114.0,Gallus sonneratii,Gray Junglefowl,0.9708,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.9218,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
144.0,147.0,Gallus sonneratii,Gray Junglefowl,0.9921,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
204.0,207.0,Pycnonotus luteolus,White-browed Bulbul,0.8739,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
246.0,249.0,Pycnonotus luteolus,White-browed Bulbul,0.7070,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
249.0,252.0,Pycnonotus luteolus,White-browed Bulbul,0.8618,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.9728,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
267.0,270.0,Gallus sonneratii,Gray Junglefowl,0.9225,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
270.0,273.0,Pycnonotus luteolus,White-browed Bulbul,0.9767,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_071500.wav
