Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.9820,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.7403,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
33.0,36.0,Gallus sonneratii,Gray Junglefowl,0.8864,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.9838,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
60.0,63.0,Gallus sonneratii,Gray Junglefowl,0.7915,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
63.0,66.0,Gallus sonneratii,Gray Junglefowl,0.7184,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.9577,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
75.0,78.0,Gallus sonneratii,Gray Junglefowl,0.7733,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.9769,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.9986,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
102.0,105.0,Gallus sonneratii,Gray Junglefowl,0.8975,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
105.0,108.0,Gallus sonneratii,Gray Junglefowl,0.7453,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
111.0,114.0,Pycnonotus luteolus,White-browed Bulbul,0.7226,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
114.0,117.0,Gallus sonneratii,Gray Junglefowl,0.9880,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.8998,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
129.0,132.0,Gallus sonneratii,Gray Junglefowl,0.9979,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.9937,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
165.0,168.0,Gallus sonneratii,Gray Junglefowl,0.7828,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.8700,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
171.0,174.0,Gallus sonneratii,Gray Junglefowl,0.7094,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.9911,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
183.0,186.0,Gallus sonneratii,Gray Junglefowl,0.9823,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
213.0,216.0,Pycnonotus luteolus,White-browed Bulbul,0.9718,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
216.0,219.0,Pycnonotus luteolus,White-browed Bulbul,0.9728,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
237.0,240.0,Pycnonotus luteolus,White-browed Bulbul,0.9815,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.9475,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
279.0,282.0,Gallus sonneratii,Gray Junglefowl,0.9525,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
294.0,297.0,Gallus sonneratii,Gray Junglefowl,0.9985,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_063000.wav
