Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Pycnonotus luteolus,White-browed Bulbul,0.9930,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
15.0,18.0,Pycnonotus luteolus,White-browed Bulbul,0.8260,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
48.0,51.0,Tephrodornis pondicerianus,Common Woodshrike,0.8828,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
81.0,84.0,Tephrodornis pondicerianus,Common Woodshrike,0.9051,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
96.0,99.0,Tephrodornis pondicerianus,Common Woodshrike,0.8521,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
99.0,102.0,Pycnonotus luteolus,White-browed Bulbul,0.8339,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
120.0,123.0,Pycnonotus luteolus,White-browed Bulbul,0.8605,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
198.0,201.0,Phylloscopus trochiloides,Greenish Warbler,0.7596,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
267.0,270.0,Phylloscopus trochiloides,Greenish Warbler,0.9315,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
270.0,273.0,Phylloscopus trochiloides,Greenish Warbler,0.8845,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
285.0,288.0,Pycnonotus luteolus,White-browed Bulbul,0.9640,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260217_073000.wav
