Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8473,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
12.0,15.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8827,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
30.0,33.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7681,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
42.0,45.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8928,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
90.0,93.0,Gallus sonneratii,Gray Junglefowl,0.9872,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
90.0,93.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8254,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
96.0,99.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7425,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.7138,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
114.0,117.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7836,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.7866,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
159.0,162.0,Gallus sonneratii,Gray Junglefowl,0.7428,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.7778,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
183.0,186.0,Gallus sonneratii,Gray Junglefowl,0.7875,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
228.0,231.0,Gallus sonneratii,Gray Junglefowl,0.8042,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
237.0,240.0,Pycnonotus luteolus,White-browed Bulbul,0.7220,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
240.0,243.0,Pycnonotus luteolus,White-browed Bulbul,0.9960,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
243.0,246.0,Pycnonotus luteolus,White-browed Bulbul,0.8176,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
255.0,258.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7284,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_064500.wav
