Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Gallus sonneratii,Gray Junglefowl,0.8785,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.7798,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
15.0,18.0,Pycnonotus luteolus,White-browed Bulbul,0.9331,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
18.0,21.0,Pycnonotus luteolus,White-browed Bulbul,0.9888,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
30.0,33.0,Gallus sonneratii,Gray Junglefowl,0.9873,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
66.0,69.0,Gallus sonneratii,Gray Junglefowl,0.9459,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
93.0,96.0,Gallus sonneratii,Gray Junglefowl,0.9952,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.7422,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
159.0,162.0,Gallus sonneratii,Gray Junglefowl,0.9960,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
162.0,165.0,Gallus sonneratii,Gray Junglefowl,0.9774,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.9985,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
183.0,186.0,Gallus sonneratii,Gray Junglefowl,0.9340,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
201.0,204.0,Gallus sonneratii,Gray Junglefowl,0.9984,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
204.0,207.0,Gallus sonneratii,Gray Junglefowl,0.9674,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
216.0,219.0,Gallus sonneratii,Gray Junglefowl,0.9337,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
222.0,225.0,Gallus sonneratii,Gray Junglefowl,0.9984,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
237.0,240.0,Gallus sonneratii,Gray Junglefowl,0.9993,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
240.0,243.0,Gallus sonneratii,Gray Junglefowl,0.9657,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
246.0,249.0,Pycnonotus luteolus,White-browed Bulbul,0.9133,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
249.0,252.0,Pycnonotus luteolus,White-browed Bulbul,0.9633,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
258.0,261.0,Gallus sonneratii,Gray Junglefowl,0.9989,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.8945,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
279.0,282.0,Gallus sonneratii,Gray Junglefowl,0.8831,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
282.0,285.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7186,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
288.0,291.0,Gallus sonneratii,Gray Junglefowl,0.9983,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
291.0,294.0,Gallus sonneratii,Gray Junglefowl,0.9493,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_070000.wav
