Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Pellorneum ruficeps,Puff-throated Babbler,0.8023,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
24.0,27.0,Pellorneum ruficeps,Puff-throated Babbler,0.7540,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
33.0,36.0,Pellorneum ruficeps,Puff-throated Babbler,0.8735,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
45.0,48.0,Pycnonotus luteolus,White-browed Bulbul,0.9409,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
78.0,81.0,Phylloscopus trochiloides,Greenish Warbler,0.9533,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
81.0,84.0,Phylloscopus trochiloides,Greenish Warbler,0.9321,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
144.0,147.0,Phylloscopus trochiloides,Greenish Warbler,0.7289,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
147.0,150.0,Phylloscopus trochiloides,Greenish Warbler,0.8986,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
156.0,159.0,Cinnyris asiaticus,Purple Sunbird,0.7777,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
165.0,168.0,Brachypodius priocephalus,Gray-headed Bulbul,0.7341,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
195.0,198.0,Pycnonotus luteolus,White-browed Bulbul,0.9694,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
198.0,201.0,Pycnonotus luteolus,White-browed Bulbul,0.8481,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_074500.wav
