Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.7951,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
6.0,9.0,Phylloscopus trochiloides,Greenish Warbler,0.9046,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
12.0,15.0,Phylloscopus trochiloides,Greenish Warbler,0.8764,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
15.0,18.0,Phylloscopus trochiloides,Greenish Warbler,0.8902,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
21.0,24.0,Phylloscopus trochiloides,Greenish Warbler,0.9286,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
27.0,30.0,Phylloscopus trochiloides,Greenish Warbler,0.8908,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.9501,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
135.0,138.0,Phylloscopus trochiloides,Greenish Warbler,0.8057,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
141.0,144.0,Phylloscopus trochiloides,Greenish Warbler,0.8120,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
147.0,150.0,Aegithina tiphia,Common Iora,0.8082,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
153.0,156.0,Tephrodornis pondicerianus,Common Woodshrike,0.7754,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
168.0,171.0,Phylloscopus trochiloides,Greenish Warbler,0.9241,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
180.0,183.0,Phylloscopus trochiloides,Greenish Warbler,0.7843,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
183.0,186.0,Tephrodornis pondicerianus,Common Woodshrike,0.8371,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
222.0,225.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8160,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
234.0,237.0,Tephrodornis pondicerianus,Common Woodshrike,0.9548,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
246.0,249.0,Tephrodornis pondicerianus,Common Woodshrike,0.7897,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
249.0,252.0,Tephrodornis pondicerianus,Common Woodshrike,0.8819,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
252.0,255.0,Pericrocotus cinnamomeus,Small Minivet,0.7587,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
258.0,261.0,Pycnonotus luteolus,White-browed Bulbul,0.9864,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
261.0,264.0,Pycnonotus luteolus,White-browed Bulbul,0.9152,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
264.0,267.0,Tephrodornis pondicerianus,Common Woodshrike,0.9576,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_070000.wav
