Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Gallus sonneratii,Gray Junglefowl,0.9291,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
36.0,39.0,Gallus sonneratii,Gray Junglefowl,0.9684,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.9945,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
60.0,63.0,Gallus sonneratii,Gray Junglefowl,0.9926,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
75.0,78.0,Gallus sonneratii,Gray Junglefowl,0.9864,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.8766,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
156.0,159.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8049,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
159.0,162.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7814,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
168.0,171.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8978,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.7499,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
180.0,183.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7133,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
183.0,186.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9776,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
234.0,237.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9685,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
249.0,252.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9533,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
264.0,267.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9120,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
270.0,273.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.9249,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
273.0,276.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7977,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
276.0,279.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7881,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
276.0,279.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7524,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260219_071500.wav
