Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.9978,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
12.0,15.0,Gallus sonneratii,Gray Junglefowl,0.9785,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.9992,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
27.0,30.0,Gallus sonneratii,Gray Junglefowl,0.9943,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
36.0,39.0,Gallus sonneratii,Gray Junglefowl,0.9406,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9855,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.9141,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
54.0,57.0,Pycnonotus luteolus,White-browed Bulbul,0.9835,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
57.0,60.0,Pycnonotus luteolus,White-browed Bulbul,0.9057,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.9768,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
78.0,81.0,Gallus sonneratii,Gray Junglefowl,0.8643,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.9551,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
90.0,93.0,Gallus sonneratii,Gray Junglefowl,0.7795,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
99.0,102.0,Pycnonotus luteolus,White-browed Bulbul,0.9563,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
102.0,105.0,Pycnonotus luteolus,White-browed Bulbul,0.9988,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
108.0,111.0,Gallus sonneratii,Gray Junglefowl,0.9417,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
123.0,126.0,Gallus sonneratii,Gray Junglefowl,0.7563,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.9709,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
138.0,141.0,Gallus sonneratii,Gray Junglefowl,0.7131,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
141.0,144.0,Gallus sonneratii,Gray Junglefowl,0.9949,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.9110,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
162.0,165.0,Gallus sonneratii,Gray Junglefowl,0.9959,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.9957,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
195.0,198.0,Pycnonotus luteolus,White-browed Bulbul,0.9908,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
246.0,249.0,Gallus sonneratii,Gray Junglefowl,0.9706,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.9979,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
267.0,270.0,Gallus sonneratii,Gray Junglefowl,0.9249,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
282.0,285.0,Gallus sonneratii,Gray Junglefowl,0.9605,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_063000.wav
