Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.8141,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
15.0,18.0,Gallus sonneratii,Gray Junglefowl,0.9915,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.9753,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
30.0,33.0,Pycnonotus luteolus,White-browed Bulbul,0.8840,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
33.0,36.0,Pycnonotus luteolus,White-browed Bulbul,0.8600,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
39.0,42.0,Gallus sonneratii,Gray Junglefowl,0.9822,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.9937,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
162.0,165.0,Gallus sonneratii,Gray Junglefowl,0.9754,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
174.0,177.0,Gallus sonneratii,Gray Junglefowl,0.8433,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
177.0,180.0,Galloperdix spadicea,Red Spurfowl,0.8696,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
192.0,195.0,Galloperdix spadicea,Red Spurfowl,0.8386,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
195.0,198.0,Galloperdix spadicea,Red Spurfowl,0.7616,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
198.0,201.0,Galloperdix spadicea,Red Spurfowl,0.7515,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
201.0,204.0,Galloperdix spadicea,Red Spurfowl,0.8416,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
204.0,207.0,Galloperdix spadicea,Red Spurfowl,0.8488,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
228.0,231.0,Gallus sonneratii,Gray Junglefowl,0.9994,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
243.0,246.0,Gallus sonneratii,Gray Junglefowl,0.7462,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
255.0,258.0,Gallus sonneratii,Gray Junglefowl,0.7202,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
270.0,273.0,Gallus sonneratii,Gray Junglefowl,0.8073,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
297.0,300.0,Gallus sonneratii,Gray Junglefowl,0.9912,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
297.0,300.0,Galloperdix spadicea,Red Spurfowl,0.7244,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260212_063000.wav
