Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.7712,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
9.0,12.0,Pericrocotus cinnamomeus,Small Minivet,0.8991,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
12.0,15.0,Pericrocotus cinnamomeus,Small Minivet,0.9219,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
15.0,18.0,Pycnonotus luteolus,White-browed Bulbul,0.7514,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
18.0,21.0,Pericrocotus cinnamomeus,Small Minivet,0.9924,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
21.0,24.0,Pericrocotus cinnamomeus,Small Minivet,0.9718,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
24.0,27.0,Pericrocotus cinnamomeus,Small Minivet,0.9539,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
27.0,30.0,Pericrocotus cinnamomeus,Small Minivet,0.8935,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
30.0,33.0,Pericrocotus cinnamomeus,Small Minivet,0.8420,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
33.0,36.0,Pericrocotus cinnamomeus,Small Minivet,0.7015,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
39.0,42.0,Pericrocotus cinnamomeus,Small Minivet,0.9862,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
42.0,45.0,Pericrocotus cinnamomeus,Small Minivet,0.8928,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
72.0,75.0,Pycnonotus luteolus,White-browed Bulbul,0.7958,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
78.0,81.0,Gallus sonneratii,Gray Junglefowl,0.8422,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.7328,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
123.0,126.0,Gallus sonneratii,Gray Junglefowl,0.7905,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
186.0,189.0,Gallus sonneratii,Gray Junglefowl,0.8725,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
210.0,213.0,Gallus sonneratii,Gray Junglefowl,0.8995,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
228.0,231.0,Gallus sonneratii,Gray Junglefowl,0.9480,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
261.0,264.0,Gallus sonneratii,Gray Junglefowl,0.7791,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_083000.wav
