Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Pycnonotus luteolus,White-browed Bulbul,0.8205,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
171.0,174.0,Gallus sonneratii,Gray Junglefowl,0.9719,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
195.0,198.0,Pellorneum ruficeps,Puff-throated Babbler,0.7996,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
204.0,207.0,Pellorneum ruficeps,Puff-throated Babbler,0.9379,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
210.0,213.0,Pellorneum ruficeps,Puff-throated Babbler,0.7391,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
213.0,216.0,Pellorneum ruficeps,Puff-throated Babbler,0.7074,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
219.0,222.0,Gallus sonneratii,Gray Junglefowl,0.9941,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
240.0,243.0,Pellorneum ruficeps,Puff-throated Babbler,0.7161,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
252.0,255.0,Pellorneum ruficeps,Puff-throated Babbler,0.7767,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
258.0,261.0,Pellorneum ruficeps,Puff-throated Babbler,0.8442,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
264.0,267.0,Pellorneum ruficeps,Puff-throated Babbler,0.7093,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
270.0,273.0,Cinnyris asiaticus,Purple Sunbird,0.7342,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260213_080000.wav
