Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Gallus sonneratii,Gray Junglefowl,0.9957,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
18.0,21.0,Gallus sonneratii,Gray Junglefowl,0.8660,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
21.0,24.0,Gallus sonneratii,Gray Junglefowl,0.9071,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
27.0,30.0,Pycnonotus luteolus,White-browed Bulbul,0.7434,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
30.0,33.0,Gallus sonneratii,Gray Junglefowl,0.9983,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9976,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
63.0,66.0,Gallus sonneratii,Gray Junglefowl,0.9963,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.9309,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.9968,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.9965,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
105.0,108.0,Gallus sonneratii,Gray Junglefowl,0.8735,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
111.0,114.0,Gallus sonneratii,Gray Junglefowl,0.9970,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
114.0,117.0,Gallus sonneratii,Gray Junglefowl,0.9742,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
120.0,123.0,Gallus sonneratii,Gray Junglefowl,0.9071,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.9804,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.9910,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
147.0,150.0,Gallus sonneratii,Gray Junglefowl,0.9796,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
153.0,156.0,Gallus sonneratii,Gray Junglefowl,0.9994,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
159.0,162.0,Gallus sonneratii,Gray Junglefowl,0.9011,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
165.0,168.0,Gallus sonneratii,Gray Junglefowl,0.8191,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.9882,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
183.0,186.0,Gallus sonneratii,Gray Junglefowl,0.9916,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
195.0,198.0,Gallus sonneratii,Gray Junglefowl,0.7815,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
198.0,201.0,Gallus sonneratii,Gray Junglefowl,0.9985,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
210.0,213.0,Gallus sonneratii,Gray Junglefowl,0.9344,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
213.0,216.0,Gallus sonneratii,Gray Junglefowl,0.9616,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
228.0,231.0,Gallus sonneratii,Gray Junglefowl,0.9985,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
234.0,237.0,Pycnonotus luteolus,White-browed Bulbul,0.9782,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
237.0,240.0,Pycnonotus luteolus,White-browed Bulbul,0.9981,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
249.0,252.0,Gallus sonneratii,Gray Junglefowl,0.9947,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
267.0,270.0,Gallus sonneratii,Gray Junglefowl,0.9913,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
282.0,285.0,Gallus sonneratii,Gray Junglefowl,0.9909,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260211_084500.wav
