Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Gallus sonneratii,Gray Junglefowl,0.9804,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
30.0,33.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7386,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
51.0,54.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7380,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
54.0,57.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8995,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
57.0,60.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7378,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
63.0,66.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9017,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
66.0,69.0,Gallus sonneratii,Gray Junglefowl,0.9935,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
72.0,75.0,Pycnonotus luteolus,White-browed Bulbul,0.9936,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
75.0,78.0,Pycnonotus luteolus,White-browed Bulbul,0.9919,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
96.0,99.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7000,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
102.0,105.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7766,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
117.0,120.0,Gallus sonneratii,Gray Junglefowl,0.9448,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
120.0,123.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8937,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
147.0,150.0,Pycnonotus luteolus,White-browed Bulbul,0.9525,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
153.0,156.0,Aegithina tiphia,Common Iora,0.9767,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
171.0,174.0,Acrocephalus dumetorum,Blyth's Reed Warbler,0.7526,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
177.0,180.0,Acrocephalus dumetorum,Blyth's Reed Warbler,0.7991,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
183.0,186.0,Acrocephalus dumetorum,Blyth's Reed Warbler,0.7004,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
195.0,198.0,Acrocephalus dumetorum,Blyth's Reed Warbler,0.7623,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
213.0,216.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7130,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
291.0,294.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8119,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
297.0,300.0,Galloperdix spadicea,Red Spurfowl,0.7753,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260216_064500.wav
