Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tephrodornis pondicerianus,Common Woodshrike,0.9735,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
9.0,12.0,Tephrodornis pondicerianus,Common Woodshrike,0.9503,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
15.0,18.0,Tephrodornis pondicerianus,Common Woodshrike,0.7525,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
21.0,24.0,Tephrodornis pondicerianus,Common Woodshrike,0.9354,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
27.0,30.0,Tephrodornis pondicerianus,Common Woodshrike,0.7950,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
42.0,45.0,Tephrodornis pondicerianus,Common Woodshrike,0.9415,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
51.0,54.0,Argya striata,Jungle Babbler,0.9368,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
63.0,66.0,Argya striata,Jungle Babbler,0.9773,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
69.0,72.0,Argya striata,Jungle Babbler,0.9469,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
87.0,90.0,Argya striata,Jungle Babbler,0.9858,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
90.0,93.0,Argya striata,Jungle Babbler,0.9823,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
93.0,96.0,Argya striata,Jungle Babbler,0.9988,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
96.0,99.0,Argya striata,Jungle Babbler,0.9027,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
99.0,102.0,Argya striata,Jungle Babbler,0.8897,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
114.0,117.0,Argya striata,Jungle Babbler,0.9910,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
129.0,132.0,Tephrodornis pondicerianus,Common Woodshrike,0.9284,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
132.0,135.0,Tephrodornis pondicerianus,Common Woodshrike,0.9029,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
135.0,138.0,Argya striata,Jungle Babbler,0.9461,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
147.0,150.0,Argya striata,Jungle Babbler,0.9964,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
156.0,159.0,Argya striata,Jungle Babbler,0.8699,D:\TST_DATA\STR_01\CS\CS_01\rec_3\Data\TST-3_20260214_180000.wav
