Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9051,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
3.0,6.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9131,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
12.0,15.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7388,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
15.0,18.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9693,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
21.0,24.0,Gallus sonneratii,Gray Junglefowl,0.8212,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
27.0,30.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8612,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
33.0,36.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9063,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
108.0,111.0,Dicrurus aeneus,Bronzed Drongo,0.7106,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
111.0,114.0,Dicrurus aeneus,Bronzed Drongo,0.9578,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
117.0,120.0,Dicrurus aeneus,Bronzed Drongo,0.9296,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
126.0,129.0,Dicrurus aeneus,Bronzed Drongo,0.8388,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
129.0,132.0,Dicrurus aeneus,Bronzed Drongo,0.8534,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
132.0,135.0,Dicrurus aeneus,Bronzed Drongo,0.9753,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
162.0,165.0,Dicrurus aeneus,Bronzed Drongo,0.7119,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
168.0,171.0,Dicrurus aeneus,Bronzed Drongo,0.8088,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
261.0,264.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9277,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
264.0,267.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9706,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
267.0,270.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9684,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
273.0,276.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8480,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
279.0,282.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9945,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
285.0,288.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8355,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
288.0,291.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9464,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
291.0,294.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9071,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
294.0,297.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8518,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
297.0,300.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9245,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260404_064500.wav
