Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7944,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
117.0,120.0,Gallus sonneratii,Gray Junglefowl,0.7246,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
126.0,129.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9269,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
132.0,135.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8881,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
138.0,141.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9358,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.7348,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
198.0,201.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7265,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
201.0,204.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8414,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
216.0,219.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8710,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
222.0,225.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8614,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
231.0,234.0,Gallus sonneratii,Gray Junglefowl,0.9556,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
243.0,246.0,Psilopogon viridis,White-cheeked Barbet,0.7300,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
273.0,276.0,Psilopogon viridis,White-cheeked Barbet,0.7945,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
279.0,282.0,Psilopogon viridis,White-cheeked Barbet,0.7866,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
282.0,285.0,Psilopogon viridis,White-cheeked Barbet,0.9319,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.8430,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
288.0,291.0,Psilopogon viridis,White-cheeked Barbet,0.7731,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260405_084500.wav
