Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.8092,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.8911,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
18.0,21.0,Gallus sonneratii,Gray Junglefowl,0.7497,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
21.0,24.0,Gallus sonneratii,Gray Junglefowl,0.9680,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.8681,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
36.0,39.0,Gallus sonneratii,Gray Junglefowl,0.8569,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.7296,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
63.0,66.0,Gallus sonneratii,Gray Junglefowl,0.9576,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.8573,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.9772,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.8378,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
138.0,141.0,Gallus sonneratii,Gray Junglefowl,0.9434,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
141.0,144.0,Gallus sonneratii,Gray Junglefowl,0.9421,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
144.0,147.0,Gallus sonneratii,Gray Junglefowl,0.9785,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
147.0,150.0,Gallus sonneratii,Gray Junglefowl,0.9395,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
282.0,285.0,Psilopogon viridis,White-cheeked Barbet,0.8933,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_03\TST-9_20260328_171500.wav
