Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Psilopogon viridis,White-cheeked Barbet,0.9979,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
18.0,21.0,Psilopogon viridis,White-cheeked Barbet,0.9976,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
21.0,24.0,Psilopogon viridis,White-cheeked Barbet,0.9987,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
24.0,27.0,Psilopogon viridis,White-cheeked Barbet,0.9977,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
27.0,30.0,Psilopogon viridis,White-cheeked Barbet,0.9990,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
30.0,33.0,Psilopogon viridis,White-cheeked Barbet,0.9965,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
33.0,36.0,Psilopogon viridis,White-cheeked Barbet,0.9763,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
36.0,39.0,Psilopogon viridis,White-cheeked Barbet,0.9655,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
48.0,51.0,Psilopogon viridis,White-cheeked Barbet,0.7853,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
51.0,54.0,Psilopogon viridis,White-cheeked Barbet,0.7962,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
54.0,57.0,Psilopogon viridis,White-cheeked Barbet,0.7379,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
69.0,72.0,Psilopogon viridis,White-cheeked Barbet,0.8700,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
120.0,123.0,Psilopogon viridis,White-cheeked Barbet,0.7329,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
123.0,126.0,Psilopogon viridis,White-cheeked Barbet,0.8286,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
126.0,129.0,Psilopogon viridis,White-cheeked Barbet,0.9100,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
129.0,132.0,Psilopogon viridis,White-cheeked Barbet,0.7901,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
156.0,159.0,Psilopogon viridis,White-cheeked Barbet,0.8813,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.9072,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.7605,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.7595,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
174.0,177.0,Psilopogon viridis,White-cheeked Barbet,0.8601,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
177.0,180.0,Psilopogon viridis,White-cheeked Barbet,0.7925,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
180.0,183.0,Psilopogon viridis,White-cheeked Barbet,0.7913,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.9028,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
192.0,195.0,Psilopogon viridis,White-cheeked Barbet,0.7344,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
204.0,207.0,Psilopogon viridis,White-cheeked Barbet,0.7861,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
216.0,219.0,Psilopogon viridis,White-cheeked Barbet,0.7289,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260217_171500.wav
