Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Pycnonotus luteolus,White-browed Bulbul,0.9641,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
66.0,69.0,Centropus sinensis,Greater Coucal,0.7499,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
105.0,108.0,Pycnonotus luteolus,White-browed Bulbul,0.7251,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
204.0,207.0,Psilopogon viridis,White-cheeked Barbet,0.9159,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
207.0,210.0,Psilopogon viridis,White-cheeked Barbet,0.8401,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
210.0,213.0,Psilopogon viridis,White-cheeked Barbet,0.9577,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
213.0,216.0,Psilopogon viridis,White-cheeked Barbet,0.7069,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
216.0,219.0,Psilopogon viridis,White-cheeked Barbet,0.9744,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
219.0,222.0,Psilopogon viridis,White-cheeked Barbet,0.9509,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
240.0,243.0,Psilopogon viridis,White-cheeked Barbet,0.7747,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260220_174500.wav
