Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Pycnonotus luteolus,White-browed Bulbul,0.9870,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
12.0,15.0,Pycnonotus luteolus,White-browed Bulbul,0.9744,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
42.0,45.0,Pycnonotus luteolus,White-browed Bulbul,0.9564,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
81.0,84.0,Pycnonotus luteolus,White-browed Bulbul,0.9933,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
84.0,87.0,Pycnonotus luteolus,White-browed Bulbul,0.9680,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
111.0,114.0,Pycnonotus luteolus,White-browed Bulbul,0.9803,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
114.0,117.0,Pycnonotus luteolus,White-browed Bulbul,0.9405,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
288.0,291.0,Pycnonotus luteolus,White-browed Bulbul,0.9784,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
291.0,294.0,Pycnonotus luteolus,White-browed Bulbul,0.9162,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
297.0,300.0,Pycnonotus luteolus,White-browed Bulbul,0.9854,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260215_074500.wav
