Start (s),End (s),Scientific name,Common name,Confidence,File
27.0,30.0,Psilopogon viridis,White-cheeked Barbet,0.7421,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
114.0,117.0,Centropus sinensis,Greater Coucal,0.7324,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
117.0,120.0,Centropus sinensis,Greater Coucal,0.9031,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
120.0,123.0,Centropus sinensis,Greater Coucal,0.9022,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
123.0,126.0,Centropus sinensis,Greater Coucal,0.9475,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
132.0,135.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7287,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
159.0,162.0,Cinnyris lotenius,Loten's Sunbird,0.7242,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
192.0,195.0,Psilopogon viridis,White-cheeked Barbet,0.7156,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
195.0,198.0,Psilopogon viridis,White-cheeked Barbet,0.7138,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
201.0,204.0,Psilopogon viridis,White-cheeked Barbet,0.8455,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260218_170000.wav
