Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Oriolus xanthornus,Black-hooded Oriole,0.7152,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
27.0,30.0,Oriolus xanthornus,Black-hooded Oriole,0.9423,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
33.0,36.0,Oriolus xanthornus,Black-hooded Oriole,0.8122,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
48.0,51.0,Oriolus xanthornus,Black-hooded Oriole,0.9477,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
51.0,54.0,Oriolus xanthornus,Black-hooded Oriole,0.8769,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
54.0,57.0,Oriolus xanthornus,Black-hooded Oriole,0.7034,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
66.0,69.0,Oriolus xanthornus,Black-hooded Oriole,0.8693,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
69.0,72.0,Oriolus xanthornus,Black-hooded Oriole,0.8852,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
75.0,78.0,Oriolus xanthornus,Black-hooded Oriole,0.8484,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
81.0,84.0,Oriolus xanthornus,Black-hooded Oriole,0.9526,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
183.0,186.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7164,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
186.0,189.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9235,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
189.0,192.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8907,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
192.0,195.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8724,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
195.0,198.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9742,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
198.0,201.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7362,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.7454,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
288.0,291.0,Pycnonotus luteolus,White-browed Bulbul,0.9260,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
291.0,294.0,Pycnonotus luteolus,White-browed Bulbul,0.9960,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260213_181500.wav
