Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Lanius cristatus,Brown Shrike,0.7130,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
15.0,18.0,Lanius cristatus,Brown Shrike,0.9789,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
18.0,21.0,Lanius cristatus,Brown Shrike,0.9882,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
21.0,24.0,Lanius cristatus,Brown Shrike,0.9928,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
135.0,138.0,Pycnonotus luteolus,White-browed Bulbul,0.7490,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
195.0,198.0,Pycnonotus luteolus,White-browed Bulbul,0.9930,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
198.0,201.0,Pycnonotus luteolus,White-browed Bulbul,0.9816,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
204.0,207.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9588,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
207.0,210.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8741,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
210.0,213.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9685,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_174500.wav
