Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Oriolus xanthornus,Black-hooded Oriole,0.7590,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
6.0,9.0,Oriolus xanthornus,Black-hooded Oriole,0.8842,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
9.0,12.0,Oriolus xanthornus,Black-hooded Oriole,0.8019,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
27.0,30.0,Psilopogon viridis,White-cheeked Barbet,0.8334,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
33.0,36.0,Psilopogon viridis,White-cheeked Barbet,0.9615,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
60.0,63.0,Oriolus xanthornus,Black-hooded Oriole,0.8683,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
72.0,75.0,Pycnonotus luteolus,White-browed Bulbul,0.9873,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
75.0,78.0,Pycnonotus luteolus,White-browed Bulbul,0.9831,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
78.0,81.0,Oriolus xanthornus,Black-hooded Oriole,0.9533,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
81.0,84.0,Oriolus xanthornus,Black-hooded Oriole,0.9816,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
84.0,87.0,Oriolus xanthornus,Black-hooded Oriole,0.9627,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
87.0,90.0,Oriolus xanthornus,Black-hooded Oriole,0.9602,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
90.0,93.0,Oriolus xanthornus,Black-hooded Oriole,0.9090,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
93.0,96.0,Oriolus xanthornus,Black-hooded Oriole,0.9800,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
99.0,102.0,Oriolus xanthornus,Black-hooded Oriole,0.9787,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
102.0,105.0,Oriolus xanthornus,Black-hooded Oriole,0.9763,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
105.0,108.0,Oriolus xanthornus,Black-hooded Oriole,0.8333,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
147.0,150.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7465,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
150.0,153.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8779,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
261.0,264.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9921,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
264.0,267.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9391,D:\TST_DATA\ATR_01\LNC\LNC_01\Data\TST-9_20260216_180000.wav
