Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Psilopogon viridis,White-cheeked Barbet,0.7700,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.7337,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
111.0,114.0,Psilopogon viridis,White-cheeked Barbet,0.7276,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
150.0,153.0,Psilopogon viridis,White-cheeked Barbet,0.8903,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
153.0,156.0,Psilopogon viridis,White-cheeked Barbet,0.9116,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.9224,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.9409,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
165.0,168.0,Psilopogon viridis,White-cheeked Barbet,0.9547,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
168.0,171.0,Psilopogon viridis,White-cheeked Barbet,0.9134,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.7785,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.7781,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260326_064500.wav
