Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Psittacula columboides,Malabar Parakeet,0.7074,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
45.0,48.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7100,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
141.0,144.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7566,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
144.0,147.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9224,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
201.0,204.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7206,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
210.0,213.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8521,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
213.0,216.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8932,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
222.0,225.0,Prinia hodgsonii,Gray-breasted Prinia,0.7125,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
258.0,261.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9915,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
261.0,264.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9913,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
264.0,267.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8338,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
267.0,270.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8271,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
273.0,276.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7640,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
288.0,291.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9827,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260329_083000.wav
