Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7026,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
18.0,21.0,Psilopogon viridis,White-cheeked Barbet,0.8838,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
21.0,24.0,Psilopogon viridis,White-cheeked Barbet,0.7556,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
24.0,27.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7045,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
30.0,33.0,Psilopogon viridis,White-cheeked Barbet,0.7630,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
33.0,36.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7239,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
42.0,45.0,Psilopogon viridis,White-cheeked Barbet,0.7301,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
60.0,63.0,Psilopogon viridis,White-cheeked Barbet,0.7162,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.8361,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
66.0,69.0,Psilopogon viridis,White-cheeked Barbet,0.7943,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
75.0,78.0,Psilopogon viridis,White-cheeked Barbet,0.7107,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
78.0,81.0,Psilopogon viridis,White-cheeked Barbet,0.8720,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
81.0,84.0,Psilopogon viridis,White-cheeked Barbet,0.7730,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
87.0,90.0,Psilopogon viridis,White-cheeked Barbet,0.9129,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
90.0,93.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9729,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
93.0,96.0,Psilopogon viridis,White-cheeked Barbet,0.8279,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
96.0,99.0,Psilopogon viridis,White-cheeked Barbet,0.7261,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
99.0,102.0,Psilopogon viridis,White-cheeked Barbet,0.7905,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
108.0,111.0,Orthotomus sutorius,Common Tailorbird,0.7160,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
120.0,123.0,Orthotomus sutorius,Common Tailorbird,0.8065,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
126.0,129.0,Psilopogon viridis,White-cheeked Barbet,0.8034,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
129.0,132.0,Psilopogon viridis,White-cheeked Barbet,0.8348,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
132.0,135.0,Psilopogon viridis,White-cheeked Barbet,0.8541,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
135.0,138.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7458,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
138.0,141.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9193,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
156.0,159.0,Psilopogon viridis,White-cheeked Barbet,0.8164,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.8689,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.7638,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
168.0,171.0,Psilopogon viridis,White-cheeked Barbet,0.7273,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.8867,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
201.0,204.0,Psilopogon viridis,White-cheeked Barbet,0.7986,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
225.0,228.0,Psilopogon viridis,White-cheeked Barbet,0.7209,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
237.0,240.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7514,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
240.0,243.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9904,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.8352,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.9028,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
255.0,258.0,Psilopogon viridis,White-cheeked Barbet,0.9031,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
258.0,261.0,Psilopogon viridis,White-cheeked Barbet,0.8319,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
261.0,264.0,Psilopogon viridis,White-cheeked Barbet,0.9257,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_02\TST-3_20260401_061500.wav
