Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.8545,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
48.0,51.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.8835,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
90.0,93.0,Tephrodornis pondicerianus,Common Woodshrike,0.9900,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
102.0,105.0,Psilopogon viridis,White-cheeked Barbet,0.9802,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
105.0,108.0,Tephrodornis pondicerianus,Common Woodshrike,0.9649,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
111.0,114.0,Psilopogon viridis,White-cheeked Barbet,0.9219,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
114.0,117.0,Tephrodornis pondicerianus,Common Woodshrike,0.9500,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
117.0,120.0,Tephrodornis pondicerianus,Common Woodshrike,0.9295,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
120.0,123.0,Psilopogon viridis,White-cheeked Barbet,0.8871,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
123.0,126.0,Tephrodornis pondicerianus,Common Woodshrike,0.8352,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
126.0,129.0,Tephrodornis pondicerianus,Common Woodshrike,0.9799,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
129.0,132.0,Psilopogon viridis,White-cheeked Barbet,0.8408,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
132.0,135.0,Tephrodornis pondicerianus,Common Woodshrike,0.9957,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
135.0,138.0,Tephrodornis pondicerianus,Common Woodshrike,0.9339,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
138.0,141.0,Tephrodornis pondicerianus,Common Woodshrike,0.8357,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
138.0,141.0,Psilopogon viridis,White-cheeked Barbet,0.7343,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
144.0,147.0,Psilopogon viridis,White-cheeked Barbet,0.7281,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
147.0,150.0,Psilopogon viridis,White-cheeked Barbet,0.7010,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
150.0,153.0,Psilopogon viridis,White-cheeked Barbet,0.8028,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
153.0,156.0,Psilopogon viridis,White-cheeked Barbet,0.7753,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.8452,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.9855,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
165.0,168.0,Psilopogon viridis,White-cheeked Barbet,0.9749,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.8258,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
267.0,270.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.8172,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260401_071500.wav
