Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Psilopogon viridis,White-cheeked Barbet,0.9335,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
6.0,9.0,Psilopogon viridis,White-cheeked Barbet,0.7951,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
9.0,12.0,Psilopogon viridis,White-cheeked Barbet,0.8094,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
15.0,18.0,Psilopogon viridis,White-cheeked Barbet,0.8848,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
18.0,21.0,Psilopogon viridis,White-cheeked Barbet,0.8755,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
21.0,24.0,Psilopogon viridis,White-cheeked Barbet,0.9285,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
24.0,27.0,Psilopogon viridis,White-cheeked Barbet,0.8259,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
27.0,30.0,Psilopogon viridis,White-cheeked Barbet,0.8898,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
30.0,33.0,Psilopogon viridis,White-cheeked Barbet,0.8689,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
33.0,36.0,Psilopogon viridis,White-cheeked Barbet,0.9030,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
36.0,39.0,Psilopogon viridis,White-cheeked Barbet,0.8082,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
39.0,42.0,Psilopogon viridis,White-cheeked Barbet,0.8624,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
42.0,45.0,Psilopogon viridis,White-cheeked Barbet,0.8047,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
45.0,48.0,Psilopogon viridis,White-cheeked Barbet,0.7867,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
51.0,54.0,Psilopogon viridis,White-cheeked Barbet,0.8063,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
54.0,57.0,Psilopogon viridis,White-cheeked Barbet,0.8299,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
57.0,60.0,Psilopogon viridis,White-cheeked Barbet,0.8953,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
60.0,63.0,Psilopogon viridis,White-cheeked Barbet,0.8005,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.8434,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
72.0,75.0,Psilopogon viridis,White-cheeked Barbet,0.7306,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
78.0,81.0,Psilopogon viridis,White-cheeked Barbet,0.8396,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
81.0,84.0,Psilopogon viridis,White-cheeked Barbet,0.7863,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
84.0,87.0,Psilopogon viridis,White-cheeked Barbet,0.8587,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
87.0,90.0,Psilopogon viridis,White-cheeked Barbet,0.9587,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
90.0,93.0,Psilopogon viridis,White-cheeked Barbet,0.7504,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
99.0,102.0,Psilopogon viridis,White-cheeked Barbet,0.9153,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
111.0,114.0,Psilopogon viridis,White-cheeked Barbet,0.7062,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
114.0,117.0,Psilopogon viridis,White-cheeked Barbet,0.8461,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
117.0,120.0,Psilopogon viridis,White-cheeked Barbet,0.8413,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
123.0,126.0,Psilopogon viridis,White-cheeked Barbet,0.7755,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
132.0,135.0,Psilopogon viridis,White-cheeked Barbet,0.8736,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
135.0,138.0,Psilopogon viridis,White-cheeked Barbet,0.7934,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
138.0,141.0,Psilopogon viridis,White-cheeked Barbet,0.7815,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
141.0,144.0,Psilopogon viridis,White-cheeked Barbet,0.8666,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
147.0,150.0,Psilopogon viridis,White-cheeked Barbet,0.8465,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
150.0,153.0,Psilopogon viridis,White-cheeked Barbet,0.8633,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
153.0,156.0,Psilopogon viridis,White-cheeked Barbet,0.8314,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
156.0,159.0,Psilopogon viridis,White-cheeked Barbet,0.8689,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.8882,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
168.0,171.0,Psilopogon viridis,White-cheeked Barbet,0.7741,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.8588,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
198.0,201.0,Psilopogon viridis,White-cheeked Barbet,0.8708,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
201.0,204.0,Psilopogon viridis,White-cheeked Barbet,0.8819,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
204.0,207.0,Psilopogon viridis,White-cheeked Barbet,0.8218,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_05\TST-6_20260403_061500.wav
