Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Pycnonotus luteolus,White-browed Bulbul,0.9473,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
54.0,57.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8390,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
69.0,72.0,Orthotomus sutorius,Common Tailorbird,0.8597,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
75.0,78.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9247,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
114.0,117.0,Pycnonotus luteolus,White-browed Bulbul,0.7444,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
129.0,132.0,Orthotomus sutorius,Common Tailorbird,0.7621,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
174.0,177.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8779,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
189.0,192.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7044,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
192.0,195.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7253,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
195.0,198.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9387,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
228.0,231.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9063,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
240.0,243.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8399,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260216_080000.wav
