Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.7987,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
15.0,18.0,Gallus sonneratii,Gray Junglefowl,0.9798,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
24.0,27.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7282,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
27.0,30.0,Gallus sonneratii,Gray Junglefowl,0.9207,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
27.0,30.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7756,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
39.0,42.0,Gallus sonneratii,Gray Junglefowl,0.9791,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
39.0,42.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9209,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
54.0,57.0,Gallus sonneratii,Gray Junglefowl,0.7125,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.7827,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
78.0,81.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9156,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.8406,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
90.0,93.0,Gallus sonneratii,Gray Junglefowl,0.9788,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
90.0,93.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9417,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
102.0,105.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8893,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
108.0,111.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9069,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
111.0,114.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9244,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
111.0,114.0,Gallus sonneratii,Gray Junglefowl,0.7219,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
114.0,117.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7462,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
117.0,120.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7313,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
147.0,150.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9502,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
165.0,168.0,Streptopelia chinensis,Spotted Dove,0.7192,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
177.0,180.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9431,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
186.0,189.0,Gallus sonneratii,Gray Junglefowl,0.7782,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
189.0,192.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9374,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
201.0,204.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7081,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
204.0,207.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7325,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
207.0,210.0,Gallus sonneratii,Gray Junglefowl,0.9075,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
234.0,237.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9573,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
237.0,240.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9110,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
255.0,258.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9075,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
264.0,267.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7303,D:\TST_DATA\STR_01\STR\LC_04\rec_8\Data\TST-8_20260214_073000.wav
