Start (s),End (s),Scientific name,Common name,Confidence,File
75.0,78.0,Psilopogon viridis,White-cheeked Barbet,0.9222,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
78.0,81.0,Psilopogon viridis,White-cheeked Barbet,0.8558,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
81.0,84.0,Psilopogon viridis,White-cheeked Barbet,0.7797,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
84.0,87.0,Psilopogon viridis,White-cheeked Barbet,0.9140,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
87.0,90.0,Psilopogon viridis,White-cheeked Barbet,0.9478,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
90.0,93.0,Psilopogon viridis,White-cheeked Barbet,0.7962,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
120.0,123.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.9168,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
129.0,132.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8201,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
138.0,141.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7947,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
186.0,189.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8533,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
195.0,198.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7006,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.9326,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.8414,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
288.0,291.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7752,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260329_080000.wav
