Start (s),End (s),Scientific name,Common name,Confidence,File
30.0,33.0,Psittacula columboides,Malabar Parakeet,0.7744,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
186.0,189.0,Psittacula columboides,Malabar Parakeet,0.9594,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
195.0,198.0,Psittacula columboides,Malabar Parakeet,0.9963,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
198.0,201.0,Psittacula columboides,Malabar Parakeet,0.8716,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
201.0,204.0,Psittacula columboides,Malabar Parakeet,0.7787,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
204.0,207.0,Psittacula columboides,Malabar Parakeet,0.9687,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
234.0,237.0,Psittacula columboides,Malabar Parakeet,0.9834,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
240.0,243.0,Psittacula columboides,Malabar Parakeet,0.8975,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
252.0,255.0,Psittacula columboides,Malabar Parakeet,0.8924,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
297.0,300.0,Psittacula columboides,Malabar Parakeet,0.9929,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260330_060000.wav
