Start (s),End (s),Scientific name,Common name,Confidence,File
51.0,54.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8964,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
54.0,57.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9742,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
60.0,63.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8040,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
63.0,66.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8376,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
84.0,87.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7182,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
141.0,144.0,Psilopogon viridis,White-cheeked Barbet,0.8170,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
144.0,147.0,Psilopogon viridis,White-cheeked Barbet,0.8561,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
216.0,219.0,Psilopogon viridis,White-cheeked Barbet,0.7479,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
219.0,222.0,Psilopogon viridis,White-cheeked Barbet,0.8230,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
222.0,225.0,Psilopogon viridis,White-cheeked Barbet,0.8730,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
225.0,228.0,Psilopogon viridis,White-cheeked Barbet,0.8849,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
228.0,231.0,Psilopogon viridis,White-cheeked Barbet,0.8508,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
231.0,234.0,Psilopogon viridis,White-cheeked Barbet,0.8945,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
276.0,279.0,Pericrocotus flammeus,Orange Minivet,0.8581,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
288.0,291.0,Pericrocotus flammeus,Orange Minivet,0.7916,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_03\TST-1_20260404_070000.wav
