Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7426,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
18.0,21.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8667,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
21.0,24.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7141,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
39.0,42.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7797,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
48.0,51.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9608,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
51.0,54.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7250,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
54.0,57.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9690,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
60.0,63.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9320,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
63.0,66.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8997,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
69.0,72.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8021,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
78.0,81.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8311,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
81.0,84.0,Phylloscopus nitidus,Green Warbler,0.7698,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
117.0,120.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7856,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
141.0,144.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9247,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
144.0,147.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8874,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
156.0,159.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7619,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
171.0,174.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9614,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
177.0,180.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8815,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
183.0,186.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9183,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
207.0,210.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9554,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
213.0,216.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8489,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
219.0,222.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8289,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
228.0,231.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9587,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
237.0,240.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8658,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
243.0,246.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9404,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
249.0,252.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9053,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
255.0,258.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9825,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
258.0,261.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9585,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
261.0,264.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9689,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
267.0,270.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9632,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
270.0,273.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9772,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
273.0,276.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9853,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
276.0,279.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9656,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
282.0,285.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8783,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
288.0,291.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8289,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
294.0,297.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8081,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260403_064500.wav
