Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Zosterops palpebrosus,Indian White-eye,0.8003,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
15.0,18.0,Zosterops palpebrosus,Indian White-eye,0.8012,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
33.0,36.0,Zosterops palpebrosus,Indian White-eye,0.7046,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
54.0,57.0,Zosterops palpebrosus,Indian White-eye,0.8332,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
69.0,72.0,Zosterops palpebrosus,Indian White-eye,0.8328,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
72.0,75.0,Zosterops palpebrosus,Indian White-eye,0.7824,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
96.0,99.0,Zosterops palpebrosus,Indian White-eye,0.9656,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
117.0,120.0,Zosterops palpebrosus,Indian White-eye,0.8417,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
177.0,180.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7244,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
186.0,189.0,Gallus sonneratii,Gray Junglefowl,0.7821,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
231.0,234.0,Zosterops palpebrosus,Indian White-eye,0.9055,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
249.0,252.0,Zosterops palpebrosus,Indian White-eye,0.9084,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
270.0,273.0,Zosterops palpebrosus,Indian White-eye,0.9921,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
288.0,291.0,Zosterops palpebrosus,Indian White-eye,0.7088,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
291.0,294.0,Zosterops palpebrosus,Indian White-eye,0.9708,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
294.0,297.0,Zosterops palpebrosus,Indian White-eye,0.7955,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_04\TST-10_20260329_164500.wav
