Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9761,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
3.0,6.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9341,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
9.0,12.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8404,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
12.0,15.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9772,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
15.0,18.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8076,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
21.0,24.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7881,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
24.0,27.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9284,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
30.0,33.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8847,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
39.0,42.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9003,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
63.0,66.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9874,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
66.0,69.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9912,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
69.0,72.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9353,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
75.0,78.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9824,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
78.0,81.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9288,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
84.0,87.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9923,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
87.0,90.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9303,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
93.0,96.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9960,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
96.0,99.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9250,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
99.0,102.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9203,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
105.0,108.0,Zosterops palpebrosus,Indian White-eye,0.7162,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
108.0,111.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9795,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
111.0,114.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9470,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
114.0,117.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9115,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
120.0,123.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9694,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
123.0,126.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9478,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
129.0,132.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9911,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
135.0,138.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9743,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
138.0,141.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9867,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
144.0,147.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9623,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
147.0,150.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9243,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
153.0,156.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9792,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
159.0,162.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9789,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
162.0,165.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7401,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
168.0,171.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9622,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
174.0,177.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9334,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
177.0,180.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8226,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
180.0,183.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9914,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
186.0,189.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9935,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
189.0,192.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9939,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
195.0,198.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9232,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
198.0,201.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9942,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
204.0,207.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9651,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
207.0,210.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9923,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
213.0,216.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9515,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
216.0,219.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9783,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
222.0,225.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7083,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
225.0,228.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9202,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
231.0,234.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9601,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
240.0,243.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9932,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
243.0,246.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9027,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
246.0,249.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9209,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
249.0,252.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9924,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
255.0,258.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9665,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
258.0,261.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9048,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
261.0,264.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8898,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
267.0,270.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9872,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
276.0,279.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7388,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
288.0,291.0,Pycnonotus luteolus,White-browed Bulbul,0.8538,D:\TST_DATA\STR_01\STR\LC_03\rec_7\Data\TST-7_20260220_083000.wav
