Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Psilopogon viridis,White-cheeked Barbet,0.7594,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
24.0,27.0,Psilopogon viridis,White-cheeked Barbet,0.7186,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
27.0,30.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9630,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
42.0,45.0,Pycnonotus luteolus,White-browed Bulbul,0.9152,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
156.0,159.0,Pycnonotus luteolus,White-browed Bulbul,0.9492,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
177.0,180.0,Pycnonotus luteolus,White-browed Bulbul,0.9683,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
195.0,198.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8601,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
201.0,204.0,Pycnonotus luteolus,White-browed Bulbul,0.7793,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
213.0,216.0,Pycnonotus luteolus,White-browed Bulbul,0.9675,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
231.0,234.0,Pycnonotus luteolus,White-browed Bulbul,0.8857,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
252.0,255.0,Halcyon smyrnensis,White-throated Kingfisher,0.9049,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_070000.wav
