Start (s),End (s),Scientific name,Common name,Confidence,File
156.0,159.0,Psilopogon viridis,White-cheeked Barbet,0.7076,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.9145,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
267.0,270.0,Psilopogon viridis,White-cheeked Barbet,0.8613,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
270.0,273.0,Psilopogon viridis,White-cheeked Barbet,0.9570,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
273.0,276.0,Psilopogon viridis,White-cheeked Barbet,0.9134,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
276.0,279.0,Psilopogon viridis,White-cheeked Barbet,0.8784,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
279.0,282.0,Psilopogon viridis,White-cheeked Barbet,0.9569,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
282.0,285.0,Psilopogon viridis,White-cheeked Barbet,0.9851,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.8515,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
288.0,291.0,Psilopogon viridis,White-cheeked Barbet,0.9813,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260220_073000.wav
