Start (s),End (s),Scientific name,Common name,Confidence,File
135.0,138.0,Pycnonotus luteolus,White-browed Bulbul,0.9384,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
138.0,141.0,Pycnonotus luteolus,White-browed Bulbul,0.9833,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
141.0,144.0,Pycnonotus luteolus,White-browed Bulbul,0.9819,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
144.0,147.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9391,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
180.0,183.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7148,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
183.0,186.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9509,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
186.0,189.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8742,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
189.0,192.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8954,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
204.0,207.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8447,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
228.0,231.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7798,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
231.0,234.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7828,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
249.0,252.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7414,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
258.0,261.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7410,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
267.0,270.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7300,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
270.0,273.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7699,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
279.0,282.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7782,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
291.0,294.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8939,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
297.0,300.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7500,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_173000.wav
