Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8335,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
18.0,21.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9664,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
33.0,36.0,Pycnonotus luteolus,White-browed Bulbul,0.9393,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
36.0,39.0,Pycnonotus luteolus,White-browed Bulbul,0.7170,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
66.0,69.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9060,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
81.0,84.0,Pycnonotus luteolus,White-browed Bulbul,0.9625,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
84.0,87.0,Pycnonotus luteolus,White-browed Bulbul,0.9915,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
132.0,135.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8546,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
246.0,249.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9173,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
255.0,258.0,Gallus sonneratii,Gray Junglefowl,0.8978,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260217_073000.wav
