Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8536,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
9.0,12.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9926,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
18.0,21.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9990,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
24.0,27.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9932,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
30.0,33.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9891,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
39.0,42.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9990,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
42.0,45.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9970,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
48.0,51.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9833,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
51.0,54.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9979,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
57.0,60.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9970,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
63.0,66.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9855,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
90.0,93.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8405,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
96.0,99.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9967,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
99.0,102.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9977,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
105.0,108.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9973,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
117.0,120.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9904,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
123.0,126.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9937,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
141.0,144.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9882,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
144.0,147.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8424,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
174.0,177.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8547,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
177.0,180.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9010,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
180.0,183.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8849,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
189.0,192.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9178,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
201.0,204.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9924,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
246.0,249.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9396,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
249.0,252.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7491,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
252.0,255.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8767,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
261.0,264.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9423,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260221_073000.wav
