Start (s),End (s),Scientific name,Common name,Confidence,File
42.0,45.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9254,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
45.0,48.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7060,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.8227,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
102.0,105.0,Gallus sonneratii,Gray Junglefowl,0.9327,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
105.0,108.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9697,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
108.0,111.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8929,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
114.0,117.0,Hierococcyx varius,Common Hawk-Cuckoo,0.9891,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
120.0,123.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9568,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
129.0,132.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9928,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
132.0,135.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9959,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
135.0,138.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9773,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
138.0,141.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9547,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
144.0,147.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9267,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
147.0,150.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9928,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.9887,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
156.0,159.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8805,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.7279,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
174.0,177.0,Gallus sonneratii,Gray Junglefowl,0.8493,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
177.0,180.0,Gallus sonneratii,Gray Junglefowl,0.8954,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
183.0,186.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8547,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
192.0,195.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8040,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
195.0,198.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9478,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
198.0,201.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7785,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
201.0,204.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8665,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
210.0,213.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8485,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
213.0,216.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7757,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
216.0,219.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7269,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
222.0,225.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8949,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
228.0,231.0,Hierococcyx varius,Common Hawk-Cuckoo,0.7384,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
234.0,237.0,Hierococcyx varius,Common Hawk-Cuckoo,0.8897,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
237.0,240.0,Hierococcyx varius,Common Hawk-Cuckoo,0.9744,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
249.0,252.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9770,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
252.0,255.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8496,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
267.0,270.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9099,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.8984,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
297.0,300.0,Psilopogon viridis,White-cheeked Barbet,0.8748,D:\TST_DATA\ATR_01\LNC\LNC_03\Data\TST-13_20260213_183000.wav
