Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7279,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
3.0,6.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8203,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
12.0,15.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8170,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
15.0,18.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8446,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
45.0,48.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9231,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
54.0,57.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7937,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
90.0,93.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9731,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
96.0,99.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9664,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
99.0,102.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9550,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
102.0,105.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8120,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
117.0,120.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7583,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
120.0,123.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8309,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_01\TST-4_20260331_073000.wav
