Start (s),End (s),Scientific name,Common name,Confidence,File
60.0,63.0,Gallus sonneratii,Gray Junglefowl,0.9803,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
75.0,78.0,Gallus sonneratii,Gray Junglefowl,0.9888,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.9881,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.9745,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
102.0,105.0,Gallus sonneratii,Gray Junglefowl,0.9818,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.9930,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
141.0,144.0,Gallus sonneratii,Gray Junglefowl,0.9592,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
156.0,159.0,Gallus sonneratii,Gray Junglefowl,0.9828,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.9121,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
171.0,174.0,Gallus sonneratii,Gray Junglefowl,0.9933,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
180.0,183.0,Gallus sonneratii,Gray Junglefowl,0.7413,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
186.0,189.0,Gallus sonneratii,Gray Junglefowl,0.9907,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
201.0,204.0,Gallus sonneratii,Gray Junglefowl,0.9884,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
216.0,219.0,Gallus sonneratii,Gray Junglefowl,0.9904,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
228.0,231.0,Gallus sonneratii,Gray Junglefowl,0.9453,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
243.0,246.0,Gallus sonneratii,Gray Junglefowl,0.9940,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
255.0,258.0,Gallus sonneratii,Gray Junglefowl,0.9717,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
270.0,273.0,Gallus sonneratii,Gray Junglefowl,0.9950,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
273.0,276.0,Gallus sonneratii,Gray Junglefowl,0.9488,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
282.0,285.0,Gallus sonneratii,Gray Junglefowl,0.7903,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
285.0,288.0,Gallus sonneratii,Gray Junglefowl,0.9942,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
297.0,300.0,Gallus sonneratii,Gray Junglefowl,0.9892,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260223_070000.wav
