Start (s),End (s),Scientific name,Common name,Confidence,File
27.0,30.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9629,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
30.0,33.0,Gallus sonneratii,Gray Junglefowl,0.8701,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
48.0,51.0,Gallus sonneratii,Gray Junglefowl,0.8921,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
48.0,51.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.8447,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
51.0,54.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9788,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
57.0,60.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9492,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
66.0,69.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9895,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
69.0,72.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9925,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
78.0,81.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9321,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
81.0,84.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9927,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.7844,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
96.0,99.0,Gallus sonneratii,Gray Junglefowl,0.7647,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
147.0,150.0,Gallus sonneratii,Gray Junglefowl,0.7070,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
264.0,267.0,Nisaetus cirrhatus,Changeable Hawk-Eagle,0.9819,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260221_073000.wav
