Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Orthotomus sutorius,Common Tailorbird,0.7167,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
33.0,36.0,Orthotomus sutorius,Common Tailorbird,0.7803,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
51.0,54.0,Orthotomus sutorius,Common Tailorbird,0.8458,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
54.0,57.0,Orthotomus sutorius,Common Tailorbird,0.9413,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
57.0,60.0,Orthotomus sutorius,Common Tailorbird,0.9390,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
60.0,63.0,Orthotomus sutorius,Common Tailorbird,0.9247,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
69.0,72.0,Orthotomus sutorius,Common Tailorbird,0.9338,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
93.0,96.0,Orthotomus sutorius,Common Tailorbird,0.7387,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
99.0,102.0,Orthotomus sutorius,Common Tailorbird,0.8438,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
111.0,114.0,Orthotomus sutorius,Common Tailorbird,0.7763,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
114.0,117.0,Orthotomus sutorius,Common Tailorbird,0.8725,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
120.0,123.0,Orthotomus sutorius,Common Tailorbird,0.7262,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
198.0,201.0,Psilopogon viridis,White-cheeked Barbet,0.9950,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
201.0,204.0,Psilopogon viridis,White-cheeked Barbet,0.9944,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
204.0,207.0,Psilopogon viridis,White-cheeked Barbet,0.9954,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
207.0,210.0,Psilopogon viridis,White-cheeked Barbet,0.9971,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
210.0,213.0,Psilopogon viridis,White-cheeked Barbet,0.9976,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
213.0,216.0,Psilopogon viridis,White-cheeked Barbet,0.9951,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
216.0,219.0,Psilopogon viridis,White-cheeked Barbet,0.9922,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
219.0,222.0,Psilopogon viridis,White-cheeked Barbet,0.9886,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
222.0,225.0,Psilopogon viridis,White-cheeked Barbet,0.9942,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
225.0,228.0,Psilopogon viridis,White-cheeked Barbet,0.9808,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
228.0,231.0,Psilopogon viridis,White-cheeked Barbet,0.9855,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
231.0,234.0,Psilopogon viridis,White-cheeked Barbet,0.9968,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
234.0,237.0,Psilopogon viridis,White-cheeked Barbet,0.9844,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
237.0,240.0,Psilopogon viridis,White-cheeked Barbet,0.9730,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
240.0,243.0,Psilopogon viridis,White-cheeked Barbet,0.9508,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
243.0,246.0,Psilopogon viridis,White-cheeked Barbet,0.9927,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
246.0,249.0,Psilopogon viridis,White-cheeked Barbet,0.9949,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.9850,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.9940,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
255.0,258.0,Psilopogon viridis,White-cheeked Barbet,0.9682,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
258.0,261.0,Psilopogon viridis,White-cheeked Barbet,0.9801,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
261.0,264.0,Psilopogon viridis,White-cheeked Barbet,0.9891,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260216_181500.wav
