Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8047,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
90.0,93.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8848,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
117.0,120.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8029,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
126.0,129.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7445,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
150.0,153.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8666,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
204.0,207.0,Pycnonotus luteolus,White-browed Bulbul,0.9125,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
210.0,213.0,Pycnonotus luteolus,White-browed Bulbul,0.7683,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
216.0,219.0,Pycnonotus luteolus,White-browed Bulbul,0.7648,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
228.0,231.0,Pycnonotus luteolus,White-browed Bulbul,0.8110,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
237.0,240.0,Pycnonotus luteolus,White-browed Bulbul,0.7910,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
249.0,252.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7447,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
252.0,255.0,Pycnonotus luteolus,White-browed Bulbul,0.8024,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
261.0,264.0,Psilopogon viridis,White-cheeked Barbet,0.7346,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
267.0,270.0,Psilopogon viridis,White-cheeked Barbet,0.7121,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.8384,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_071500.wav
