Start (s),End (s),Scientific name,Common name,Confidence,File
18.0,21.0,Leptocoma zeylonica,Purple-rumped Sunbird,0.9051,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
27.0,30.0,Leptocoma zeylonica,Purple-rumped Sunbird,0.7264,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
72.0,75.0,Leptocoma zeylonica,Purple-rumped Sunbird,0.7770,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
78.0,81.0,Leptocoma zeylonica,Purple-rumped Sunbird,0.7341,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
144.0,147.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.9131,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
189.0,192.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.7928,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
192.0,195.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.8654,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
192.0,195.0,Merops philippinus,Blue-tailed Bee-eater,0.7600,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
198.0,201.0,Merops philippinus,Blue-tailed Bee-eater,0.9395,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
240.0,243.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.9848,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
240.0,243.0,Merops philippinus,Blue-tailed Bee-eater,0.7157,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
243.0,246.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.9940,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
258.0,261.0,Merops philippinus,Blue-tailed Bee-eater,0.7142,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
261.0,264.0,Merops philippinus,Blue-tailed Bee-eater,0.8707,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
261.0,264.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.8510,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
279.0,282.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.9125,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
279.0,282.0,Merops philippinus,Blue-tailed Bee-eater,0.8000,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260218_164500.wav
