Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Pycnonotus luteolus,White-browed Bulbul,0.8880,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
27.0,30.0,Pycnonotus luteolus,White-browed Bulbul,0.9636,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
30.0,33.0,Pycnonotus luteolus,White-browed Bulbul,0.8664,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
36.0,39.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7824,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
45.0,48.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7685,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
48.0,51.0,Orthotomus sutorius,Common Tailorbird,0.8612,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
63.0,66.0,Orthotomus sutorius,Common Tailorbird,0.8420,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
66.0,69.0,Orthotomus sutorius,Common Tailorbird,0.9294,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
72.0,75.0,Orthotomus sutorius,Common Tailorbird,0.7603,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
93.0,96.0,Gallus sonneratii,Gray Junglefowl,0.8324,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
108.0,111.0,Gallus sonneratii,Gray Junglefowl,0.9343,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.9104,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
132.0,135.0,Pycnonotus luteolus,White-browed Bulbul,0.7191,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
231.0,234.0,Pycnonotus luteolus,White-browed Bulbul,0.9059,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
234.0,237.0,Pycnonotus luteolus,White-browed Bulbul,0.9349,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
240.0,243.0,Gallus sonneratii,Gray Junglefowl,0.8523,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
243.0,246.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7986,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
267.0,270.0,Orthotomus sutorius,Common Tailorbird,0.7008,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
273.0,276.0,Orthotomus sutorius,Common Tailorbird,0.9754,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
279.0,282.0,Orthotomus sutorius,Common Tailorbird,0.8008,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
288.0,291.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.8537,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
294.0,297.0,Cyornis tickelliae,Tickell's Blue Flycatcher,0.7217,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_074500.wav
