Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.9972,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
12.0,15.0,Hypothymis azurea,Black-naped Monarch,0.8455,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
33.0,36.0,Gallus sonneratii,Gray Junglefowl,0.9960,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
48.0,51.0,Pycnonotus luteolus,White-browed Bulbul,0.9582,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.9917,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
69.0,72.0,Pycnonotus luteolus,White-browed Bulbul,0.9647,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
72.0,75.0,Pycnonotus luteolus,White-browed Bulbul,0.8768,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
84.0,87.0,Hypothymis azurea,Black-naped Monarch,0.7360,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
129.0,132.0,Hypothymis azurea,Black-naped Monarch,0.9318,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
138.0,141.0,Hypothymis azurea,Black-naped Monarch,0.8981,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
186.0,189.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7292,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
198.0,201.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7440,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
264.0,267.0,Hypothymis azurea,Black-naped Monarch,0.9607,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
273.0,276.0,Hypothymis azurea,Black-naped Monarch,0.8858,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
276.0,279.0,Hypothymis azurea,Black-naped Monarch,0.9746,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
279.0,282.0,Hypothymis azurea,Black-naped Monarch,0.9225,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
288.0,291.0,Hypothymis azurea,Black-naped Monarch,0.9183,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_081500.wav
