Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8632,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
12.0,15.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8826,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
21.0,24.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8828,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
24.0,27.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7563,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
27.0,30.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7892,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
30.0,33.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7436,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
33.0,36.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9496,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
33.0,36.0,Psilopogon malabaricus,Malabar Barbet,0.7052,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
39.0,42.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9515,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
45.0,48.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9825,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
48.0,51.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7134,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
51.0,54.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9295,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
54.0,57.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9358,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
57.0,60.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8816,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
60.0,63.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8457,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
63.0,66.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9445,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
66.0,69.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9580,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
69.0,72.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9444,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
72.0,75.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9822,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
75.0,78.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8922,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
78.0,81.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9325,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
81.0,84.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9520,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
84.0,87.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9631,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
87.0,90.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9653,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
90.0,93.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9207,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
93.0,96.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9460,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
96.0,99.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8537,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260220_181500.wav
