Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Psilopogon viridis,White-cheeked Barbet,0.8379,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
9.0,12.0,Psilopogon viridis,White-cheeked Barbet,0.7158,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
75.0,78.0,Psilopogon viridis,White-cheeked Barbet,0.7779,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
78.0,81.0,Psilopogon viridis,White-cheeked Barbet,0.8032,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
81.0,84.0,Psilopogon viridis,White-cheeked Barbet,0.8750,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
129.0,132.0,Halcyon smyrnensis,White-throated Kingfisher,0.7984,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
177.0,180.0,Psilopogon viridis,White-cheeked Barbet,0.7627,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.9619,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
186.0,189.0,Psilopogon viridis,White-cheeked Barbet,0.9641,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.7452,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
225.0,228.0,Psilopogon viridis,White-cheeked Barbet,0.7701,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
246.0,249.0,Psilopogon viridis,White-cheeked Barbet,0.7024,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.7377,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
291.0,294.0,Psilopogon viridis,White-cheeked Barbet,0.7181,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_183000.wav
