Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Oriolus xanthornus,Black-hooded Oriole,0.8201,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
99.0,102.0,Oriolus xanthornus,Black-hooded Oriole,0.7238,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
114.0,117.0,Oriolus xanthornus,Black-hooded Oriole,0.7379,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
126.0,129.0,Oriolus xanthornus,Black-hooded Oriole,0.7279,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
135.0,138.0,Oriolus xanthornus,Black-hooded Oriole,0.8107,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
141.0,144.0,Oriolus xanthornus,Black-hooded Oriole,0.9547,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
150.0,153.0,Oriolus xanthornus,Black-hooded Oriole,0.8428,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
156.0,159.0,Oriolus xanthornus,Black-hooded Oriole,0.7025,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
159.0,162.0,Oriolus xanthornus,Black-hooded Oriole,0.9328,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
165.0,168.0,Oriolus xanthornus,Black-hooded Oriole,0.9697,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
171.0,174.0,Oriolus xanthornus,Black-hooded Oriole,0.8851,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
177.0,180.0,Oriolus xanthornus,Black-hooded Oriole,0.9328,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
183.0,186.0,Oriolus xanthornus,Black-hooded Oriole,0.7915,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
195.0,198.0,Oriolus xanthornus,Black-hooded Oriole,0.8013,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
201.0,204.0,Oriolus xanthornus,Black-hooded Oriole,0.9786,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
204.0,207.0,Oriolus xanthornus,Black-hooded Oriole,0.9633,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
210.0,213.0,Oriolus xanthornus,Black-hooded Oriole,0.7305,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
213.0,216.0,Oriolus xanthornus,Black-hooded Oriole,0.9274,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
219.0,222.0,Oriolus xanthornus,Black-hooded Oriole,0.7819,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
273.0,276.0,Galloperdix spadicea,Red Spurfowl,0.9172,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
276.0,279.0,Galloperdix spadicea,Red Spurfowl,0.9734,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
279.0,282.0,Galloperdix spadicea,Red Spurfowl,0.9539,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.9875,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
285.0,288.0,Galloperdix spadicea,Red Spurfowl,0.7796,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
288.0,291.0,Psilopogon viridis,White-cheeked Barbet,0.8737,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
291.0,294.0,Psilopogon viridis,White-cheeked Barbet,0.9653,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
294.0,297.0,Psilopogon viridis,White-cheeked Barbet,0.9737,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
294.0,297.0,Galloperdix spadicea,Red Spurfowl,0.8126,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
297.0,300.0,Psilopogon viridis,White-cheeked Barbet,0.9368,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
297.0,300.0,Galloperdix spadicea,Red Spurfowl,0.7510,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260222_063000.wav
