Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Orthotomus sutorius,Common Tailorbird,0.7045,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
132.0,135.0,Psilopogon viridis,White-cheeked Barbet,0.8645,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
135.0,138.0,Psilopogon viridis,White-cheeked Barbet,0.9624,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
138.0,141.0,Psilopogon viridis,White-cheeked Barbet,0.9913,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
141.0,144.0,Psilopogon viridis,White-cheeked Barbet,0.9961,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
144.0,147.0,Psilopogon viridis,White-cheeked Barbet,0.9861,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
147.0,150.0,Psilopogon viridis,White-cheeked Barbet,0.9632,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
150.0,153.0,Psilopogon viridis,White-cheeked Barbet,0.8947,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
153.0,156.0,Psilopogon viridis,White-cheeked Barbet,0.7508,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.7206,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
186.0,189.0,Psilopogon viridis,White-cheeked Barbet,0.8791,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.9627,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
192.0,195.0,Psilopogon viridis,White-cheeked Barbet,0.9107,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
207.0,210.0,Psilopogon viridis,White-cheeked Barbet,0.9693,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
231.0,234.0,Psilopogon viridis,White-cheeked Barbet,0.8422,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.9840,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
255.0,258.0,Psilopogon viridis,White-cheeked Barbet,0.9951,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
258.0,261.0,Psilopogon viridis,White-cheeked Barbet,0.9980,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
261.0,264.0,Psilopogon viridis,White-cheeked Barbet,0.9944,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
264.0,267.0,Psilopogon viridis,White-cheeked Barbet,0.9872,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
267.0,270.0,Psilopogon viridis,White-cheeked Barbet,0.9835,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
270.0,273.0,Psilopogon viridis,White-cheeked Barbet,0.9896,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
273.0,276.0,Psilopogon viridis,White-cheeked Barbet,0.9894,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
276.0,279.0,Psilopogon viridis,White-cheeked Barbet,0.9900,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
279.0,282.0,Psilopogon viridis,White-cheeked Barbet,0.9805,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
282.0,285.0,Psilopogon viridis,White-cheeked Barbet,0.7594,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
291.0,294.0,Merops leschenaulti,Chestnut-headed Bee-eater,0.9350,D:\TST_DATA\ATR_01\LC\LC_01\Data\TST-10_20260219_164500.wav
