Start (s),End (s),Scientific name,Common name,Confidence,File
27.0,30.0,Streptopelia senegalensis,Laughing Dove,0.7617,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
39.0,42.0,Streptopelia senegalensis,Laughing Dove,0.7753,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
60.0,63.0,Streptopelia senegalensis,Laughing Dove,0.7350,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
72.0,75.0,Streptopelia senegalensis,Laughing Dove,0.7678,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
117.0,120.0,Streptopelia senegalensis,Laughing Dove,0.7804,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
126.0,129.0,Streptopelia senegalensis,Laughing Dove,0.9280,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
129.0,132.0,Streptopelia senegalensis,Laughing Dove,0.7646,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
135.0,138.0,Streptopelia senegalensis,Laughing Dove,0.7307,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
159.0,162.0,Streptopelia senegalensis,Laughing Dove,0.7758,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
165.0,168.0,Streptopelia senegalensis,Laughing Dove,0.8186,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
246.0,249.0,Streptopelia senegalensis,Laughing Dove,0.7790,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
267.0,270.0,Psilopogon viridis,White-cheeked Barbet,0.7499,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
291.0,294.0,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,0.8234,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260215_080000.wav
