Start (s),End (s),Scientific name,Common name,Confidence,File
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.7577,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
75.0,78.0,Gallus sonneratii,Gray Junglefowl,0.7608,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
102.0,105.0,Gallus sonneratii,Gray Junglefowl,0.7452,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.9456,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
129.0,132.0,Gallus sonneratii,Gray Junglefowl,0.8553,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.8311,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
177.0,180.0,Gallus sonneratii,Gray Junglefowl,0.8553,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
192.0,195.0,Gallus sonneratii,Gray Junglefowl,0.7264,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
222.0,225.0,Gallus sonneratii,Gray Junglefowl,0.9379,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
270.0,273.0,Pycnonotus luteolus,White-browed Bulbul,0.7489,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
273.0,276.0,Pycnonotus luteolus,White-browed Bulbul,0.9496,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
291.0,294.0,Gallus sonneratii,Gray Junglefowl,0.7227,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260217_063000.wav
